aX,aY,aZ,gX,gY,gZ
0.448,1.354,-0.622,-121.033,25.940,31.067
0.533,1.357,-0.467,-94.788,18.005,26.306
0.594,1.321,-0.313,-50.476,12.085,14.160
0.556,1.203,-0.286,-3.296,12.573,-1.709
0.478,1.070,-0.295,28.748,14.832,-14.832
0.400,1.006,-0.314,40.649,16.907,-20.081
0.354,0.997,-0.310,40.894,19.836,-19.104
0.346,1.027,-0.325,35.461,20.996,-15.259
0.360,1.054,-0.271,30.762,19.104,-10.376
0.378,1.073,-0.238,30.457,16.785,-5.615
0.367,1.060,-0.228,36.926,16.357,-2.197
0.356,1.025,-0.262,47.546,17.883,0.122
0.343,0.983,-0.274,58.289,17.090,1.770
0.319,0.930,-0.279,66.345,14.648,2.014
0.297,0.855,-0.296,70.801,11.963,1.160
0.278,0.790,-0.305,66.956,8.728,1.221
0.263,0.751,-0.306,53.589,5.615,3.235
0.258,0.741,-0.298,34.485,3.601,6.653
0.254,0.778,-0.243,14.221,0.671,10.742
0.246,0.822,-0.196,0.244,-1.160,13.794
0.242,0.847,-0.189,-5.798,-0.793,15.198
0.236,0.879,-0.182,-9.033,-0.977,16.846
0.226,0.901,-0.196,-10.193,-1.160,18.555
0.218,0.915,-0.236,-9.460,-1.648,19.836
0.210,0.916,-0.268,-8.179,-3.662,20.813
0.207,0.909,-0.277,-8.789,-6.409,21.667
0.212,0.910,-0.270,-12.817,-7.874,22.705
0.222,0.919,-0.271,-17.761,-7.141,23.560
-0.049,1.004,-1.431,-27.161,-10.193,33.813
0.087,0.992,-0.913,-58.777,-27.771,38.086
0.248,0.970,-0.466,-85.144,-20.020,39.368
0.266,0.923,-0.474,-101.257,0.061,38.452
0.188,0.957,-0.627,-107.178,-2.014,40.649
0.194,1.000,-0.514,-87.524,-25.269,42.969
0.274,0.874,-0.373,-33.752,-41.931,33.020
0.430,0.962,-0.313,11.414,-43.396,24.536
0.538,0.955,-0.087,44.189,-45.532,19.714
0.594,1.053,0.072,62.805,-41.138,16.174
0.625,1.160,0.023,61.768,-26.001,14.587
0.626,1.168,-0.133,46.936,-12.390,9.888
0.605,1.147,-0.212,18.433,-6.104,7.568
0.600,1.171,-0.241,-10.620,-2.991,8.118
0.565,1.167,-0.338,-25.146,2.808,7.690
0.539,1.146,-0.457,-26.306,5.310,6.165
0.504,1.091,-0.524,-17.883,-0.549,5.310
0.458,1.064,-0.504,-4.761,-9.094,5.981
0.387,1.026,-0.435,9.888,-16.174,6.775
0.322,0.983,-0.413,23.437,-18.250,6.409
0.266,0.896,-0.424,30.823,-17.029,5.432
0.247,0.866,-0.373,24.841,-17.822,7.996
0.233,0.872,-0.258,11.475,-19.653,12.695
0.222,0.859,-0.169,1.526,-18.616,15.015
0.209,0.874,-0.144,-3.418,-13.977,16.602
0.202,0.864,-0.188,-4.089,-7.568,16.541
0.191,0.850,-0.231,-4.211,-3.296,15.564
0.184,0.838,-0.267,-6.653,-0.854,14.954
0.179,0.821,-0.278,-10.315,0.000,14.832
0.191,0.814,-0.282,-14.587,0.488,15.686
0.201,0.805,-0.302,-17.639,2.075,16.907
0.213,0.807,-0.325,-18.860,4.028,18.250
0.230,0.823,-0.334,-17.761,4.639,19.653
0.266,0.834,-0.313,-13.672,4.395,19.897
0.301,0.855,-0.261,-7.568,3.357,19.470
0.335,0.886,-0.206,-0.977,3.662,19.531
0.362,0.906,-0.208,5.737,7.385,20.813
0.342,0.905,-0.212,10.803,10.742,22.583
0.327,0.921,-0.272,15.198,14.526,25.452
0.348,0.972,-0.365,22.400,15.869,28.137
0.327,0.935,-0.398,39.917,13.000,25.879
0.298,0.885,-0.357,59.814,11.292,21.729
0.283,0.817,-0.345,79.895,13.123,17.029
0.240,0.728,-0.337,101.318,15.808,11.963
0.181,0.678,-0.321,116.699,18.188,9.033
0.121,0.651,-0.362,129.028,21.484,7.874
0.057,0.600,-0.432,137.817,22.766,7.324
-0.002,0.588,-0.444,130.554,20.325,11.841
-0.051,0.607,-0.473,112.610,18.250,18.677
-0.060,0.646,-0.521,80.200,18.005,27.954
-0.044,0.793,-0.459,33.569,15.320,41.016
-0.014,0.887,-0.427,-4.028,16.235,52.429
0.025,0.963,-0.488,-32.837,20.142,61.829
0.074,1.070,-0.508,-68.481,18.005,74.524
0.144,1.261,-0.343,-101.501,12.451,85.449
0.161,1.300,-0.253,-94.177,13.367,79.651
0.139,1.196,-0.310,-51.147,18.860,60.425
0.152,1.175,-0.274,-17.578,17.578,48.584
0.177,1.131,-0.267,7.080,18.127,38.147
0.187,1.096,-0.305,21.179,21.973,29.602
0.182,1.084,-0.334,24.597,25.818,25.024
0.157,1.086,-0.324,22.156,26.001,22.095
0.138,1.083,-0.285,16.724,22.583,18.494
0.131,1.076,-0.236,8.667,19.104,13.794
0.133,1.064,-0.189,-0.671,18.372,9.338
0.135,1.041,-0.134,-10.620,20.996,6.592
0.122,1.060,-0.095,-23.926,23.987,7.080
0.094,1.097,-0.106,-32.837,22.766,8.484
0.089,1.123,-0.174,-31.677,17.334,7.935
0.123,1.145,-0.210,-21.606,8.789,5.127
0.204,1.072,-0.156,-2.441,0.061,-1.160
0.314,1.030,-0.078,19.470,-4.028,-6.775
0.399,0.989,-0.073,40.649,-2.319,-10.925
0.440,0.947,-0.091,59.204,0.183,-14.893
0.466,0.940,-0.121,70.496,3.357,-16.968
0.483,0.940,-0.131,77.271,8.118,-18.494
0.492,0.954,-0.128,81.543,11.841,-19.409
0.472,0.972,-0.128,84.351,14.160,-20.325
0.424,0.984,-0.080,88.318,14.160,-22.034
0.355,0.914,-0.046,95.581,13.306,-25.940
0.268,0.852,-0.021,97.290,11.475,-27.832
0.208,0.793,-0.021,92.651,8.667,-26.733
0.134,0.742,-0.031,86.365,5.493,-24.109
0.094,0.703,-0.050,76.172,3.113,-19.043
0.095,0.697,-0.065,64.087,2.197,-11.047
0.126,0.747,-0.046,49.866,0.305,-2.625
0.144,0.781,0.004,37.537,-1.282,1.831
0.174,0.771,0.010,27.710,1.282,1.953
0.205,0.774,-0.001,15.015,4.761,2.563
0.283,0.787,-0.025,2.136,4.395,4.822
0.312,0.725,-0.046,-8.118,-0.244,6.714
0.337,0.858,0.047,-15.503,-8.728,12.573
0.354,0.884,0.107,0.549,-15.686,11.414
0.362,0.877,0.114,34.485,-17.395,4.639
0.377,0.893,0.113,66.101,-17.395,-0.610
0.398,0.916,0.070,92.468,-15.076,-6.409
0.377,0.876,0.030,110.229,-11.414,-13.855
0.290,0.849,0.013,126.587,-9.094,-17.883
0.151,0.959,0.017,126.892,-4.700,-18.005
0.059,0.920,0.023,122.864,2.808,-23.437
0.029,0.933,-0.112,112.366,10.376,-28.320
0.001,0.963,-0.154,48.035,4.089,-30.029
-0.036,0.807,-0.182,-46.997,-11.475,-18.921
-0.059,1.041,-0.333,-173.523,-18.982,25.879
0.064,1.372,-0.690,-317.322,-16.479,78.308
0.201,1.674,-0.727,-415.771,-19.226,105.591
0.345,2.007,-0.331,-394.897,-24.231,90.149
0.322,1.474,-0.485,-216.736,-15.930,16.357
0.351,0.927,-0.514,-70.679,-18.188,-34.851
0.290,0.792,-0.302,-14.160,-36.621,-27.588
0.321,0.821,-0.042,13.367,-46.021,-5.188
0.345,0.851,-0.035,46.143,-37.720,-2.869
0.304,0.844,-0.052,62.317,-31.433,-13.184
0.231,0.889,-0.027,63.110,-33.020,-22.095
0.187,0.889,0.021,57.983,-37.537,-30.029
0.212,0.948,0.056,41.016,-37.842,-30.823
0.278,1.046,-0.004,15.808,-29.175,-24.719
0.320,1.108,-0.022,-3.967,-19.531,-18.982
0.328,1.093,-0.070,-10.986,-9.888,-16.235
-0.142,1.549,-0.585,42.542,12.085,4.456
-0.193,1.017,-0.292,122.742,-10.071,-40.100
-0.148,0.681,-0.123,141.235,-16.479,-25.208
-0.107,0.437,-0.454,110.901,-2.075,12.695
-0.188,0.858,-0.100,40.344,-1.770,52.063
-0.401,1.136,0.139,34.241,-3.906,79.590
-0.336,0.954,0.051,93.018,13.794,71.106
-0.489,0.776,0.064,120.728,25.208,59.509
-0.544,0.592,0.062,115.967,21.606,63.232
-0.461,0.704,0.103,75.439,15.198,85.938
-0.307,0.791,-0.062,35.583,11.047,111.816
-0.171,1.122,0.004,-9.460,-0.854,125.427
-0.236,1.341,0.052,-35.156,-8.240,103.394
-0.269,1.042,-0.139,0.549,-9.521,44.495
-0.306,0.877,-0.122,-0.610,-19.836,15.503
-0.308,0.955,-0.114,-30.945,-25.757,16.052
-0.350,1.005,-0.188,-54.077,-18.311,13.611
-0.392,0.855,-0.218,-73.547,-5.920,2.502
-0.372,0.888,-0.094,-104.004,6.165,4.761
-0.361,0.995,-0.088,-116.394,23.376,9.705
-0.400,1.034,-0.020,-112.183,35.095,10.376
-0.412,1.001,0.089,-93.811,39.673,11.047
-0.410,0.947,-0.003,-77.087,50.781,12.878
-0.384,0.916,-0.128,-70.618,54.504,18.311
-0.360,0.977,-0.179,-64.880,40.894,23.010
-0.365,1.023,-0.102,-46.753,14.526,19.897
-0.350,1.029,-0.098,-14.343,-2.441,9.827
-0.342,1.012,-0.129,20.203,-8.911,-0.305
-0.380,0.948,-0.145,48.523,-12.573,-8.423
-0.365,0.872,-0.097,65.491,-14.099,-11.780
-0.352,0.861,-0.129,64.026,-7.629,-9.583
-0.362,0.846,-0.138,54.321,-0.244,-7.751
-0.389,0.790,-0.071,40.283,4.150,-6.531
-0.391,0.736,0.002,19.470,10.132,-4.089
-0.337,0.735,-0.130,-9.277,18.188,1.282
-0.348,0.768,-0.069,-24.597,18.311,5.432
-0.358,0.894,0.000,-20.142,16.541,3.723
-0.325,0.768,-0.016,6.470,13.733,-2.563
-0.335,0.634,-0.039,23.926,11.414,-9.460
-0.331,0.706,0.007,19.348,7.019,-0.244
-0.347,0.745,-0.042,19.104,6.653,13.611
-0.390,0.828,-0.086,26.489,8.179,26.062
-0.394,0.797,-0.146,37.842,12.085,29.846
-0.426,0.772,-0.138,34.912,14.832,25.513
-0.432,0.886,-0.128,15.137,20.874,20.630
-0.370,1.007,-0.138,-0.732,27.466,13.062
-0.344,1.001,-0.175,-2.014,27.161,4.822
-0.339,1.004,-0.168,-6.287,19.287,-1.099
-0.347,0.932,-0.171,-9.399,11.414,-6.226
-0.340,0.884,-0.131,-10.376,4.883,-10.315
-0.344,0.802,-0.149,-9.766,3.601,-11.658
-0.362,0.779,-0.162,-12.695,5.920,-10.010
-0.404,1.027,-0.072,-15.320,8.972,-4.150
-0.465,1.057,-0.082,5.188,15.625,-3.906
-0.504,1.065,-0.099,23.010,19.958,-4.700
-0.529,1.080,-0.044,21.179,16.907,-0.610
-0.537,1.045,0.077,7.019,9.644,4.211
-0.535,1.026,0.156,-13.123,4.700,11.230
-0.513,1.064,0.183,-33.630,4.944,19.836
-0.489,1.076,0.181,-41.016,10.803,22.888
-0.484,1.052,0.169,-32.104,18.372,19.958
-0.550,1.148,0.220,-12.085,22.400,16.052
-0.382,0.843,-0.009,21.912,23.560,11.475
-0.403,1.005,0.061,18.799,17.578,11.536
-0.401,0.988,0.067,15.320,12.634,13.245
-0.416,0.964,0.096,22.278,9.705,7.385
-0.437,0.914,0.109,25.452,10.254,3.601
-0.469,0.893,0.123,23.499,13.672,2.747
-0.473,0.872,0.159,18.982,16.479,4.456
-0.462,0.888,0.172,16.052,18.250,8.057
-0.446,0.883,0.172,18.555,18.250,11.047
-0.444,0.859,0.168,24.841,16.418,11.963
-0.442,0.819,0.147,28.992,14.282,12.878
-0.451,0.770,0.107,28.931,13.123,14.832
-0.429,0.833,0.101,20.813,12.268,20.386
-0.412,0.900,0.063,13.611,12.634,19.775
-0.412,0.859,0.055,12.146,10.498,15.503
-0.390,0.864,0.068,4.578,8.728,17.456
-0.390,0.872,0.037,-0.122,11.292,15.015
-0.387,0.877,0.036,-5.188,13.489,13.672
-0.380,0.851,0.021,-10.620,13.550,12.695
-0.365,0.898,0.048,-14.648,11.475,11.414
-0.353,0.919,0.073,-15.625,10.254,10.925
-0.345,0.940,0.080,-9.644,9.583,9.094
-0.338,0.925,0.092,-0.122,8.606,7.751
-0.333,0.898,0.089,8.728,6.714,5.981
-0.336,0.876,0.073,13.733,5.127,5.432
-0.350,0.865,0.052,11.047,1.160,13.611
-0.350,0.892,0.050,7.263,-1.648,20.386
-0.367,0.860,0.046,10.559,-3.479,16.174
-0.385,0.863,0.054,10.559,-4.517,17.334
-0.396,0.862,0.072,11.963,-5.066,20.081
-0.492,0.521,-0.827,10.010,-11.169,23.437
-0.474,0.673,0.129,-37.720,-80.017,58.044
-0.339,1.016,0.370,-85.022,-100.220,92.651
-0.410,0.978,0.153,-65.186,-73.181,75.012
-0.441,0.977,0.051,-38.757,-65.308,57.922
-0.466,0.889,-0.176,-13.489,-73.669,43.945
-0.445,0.929,0.129,6.104,-98.267,33.203
-0.465,0.900,-0.103,5.615,-90.088,25.024
-0.590,0.862,-0.369,20.020,-104.248,15.015
-0.381,0.812,-0.083,15.686,-151.489,16.846
-0.438,0.940,0.168,4.456,-168.762,20.691
-0.475,0.951,0.223,6.714,-144.409,15.381
-0.493,0.921,0.148,19.287,-104.919,4.395
-0.495,0.880,0.084,32.959,-73.975,-2.014
-0.495,0.840,0.044,40.894,-58.289,-2.014
-0.485,0.796,0.023,41.321,-49.927,2.991
-0.498,0.797,-0.007,36.011,-40.222,10.071
-0.481,0.792,-0.022,29.724,-30.762,13.672
-0.469,0.783,-0.015,23.193,-22.156,12.451
-0.464,0.775,0.003,14.893,-15.259,7.202
-0.496,0.797,-0.003,-0.244,-9.155,-2.197
-0.510,0.829,-0.042,-22.949,-0.244,-16.235
-0.484,0.880,-0.119,-38.086,5.615,-25.696
-0.435,0.898,-0.227,-47.058,6.836,-28.870
-0.443,0.929,-0.265,-46.448,-7.690,-23.315
-0.460,0.991,-0.217,-41.138,-27.954,-16.602
-0.484,1.021,-0.183,-26.184,-43.396,-18.738
-0.509,1.470,-0.980,-44.250,-22.766,30.273
-0.385,1.336,-1.025,-124.878,-28.625,49.866
-0.334,1.116,-0.835,-150.696,-24.780,63.416
-0.323,0.974,-0.682,-124.817,-22.827,65.918
-0.350,0.895,-0.551,-78.247,-26.428,61.523
-0.365,0.802,-0.475,-18.738,-26.001,51.697
-0.351,0.729,-0.359,45.044,-15.503,38.757
-0.332,0.663,-0.193,105.591,-1.770,27.893
-0.374,0.670,-0.031,157.288,9.094,17.578
-0.410,0.684,0.068,189.026,10.559,5.859
-0.453,0.758,0.074,185.120,2.380,-5.432
-0.474,0.917,0.041,139.282,-6.775,-13.489
-0.441,1.054,0.004,74.585,-13.550,-15.747
-0.362,1.112,-0.053,18.921,-17.212,-13.672
-0.277,1.091,-0.109,-13.672,-18.921,-8.423
-0.217,1.006,-0.158,-24.841,-20.691,-2.930
-0.184,0.899,-0.193,-19.287,-20.020,1.221
-0.170,0.809,-0.218,-6.714,-15.869,3.418
-0.190,0.755,-0.242,7.019,-9.155,3.479
-0.212,0.748,-0.279,14.526,-1.465,1.099
-0.231,0.799,-0.310,12.939,4.395,-1.038
-0.311,0.906,-0.283,5.066,3.540,-2.014
-0.368,1.017,-0.237,0.549,2.319,-2.441
-0.414,1.062,-0.196,5.676,2.075,-2.625
-0.415,1.055,-0.177,12.573,0.549,-2.991
-0.394,1.000,-0.173,16.846,0.366,-3.784
-0.352,0.921,-0.170,19.409,1.770,-4.272
-0.312,0.865,-0.174,20.447,3.113,-3.479
-0.290,0.823,-0.167,18.372,1.770,-2.502
-0.270,0.820,-0.158,13.000,-1.404,-1.160
-0.261,0.834,-0.147,8.728,-4.761,1.526
-0.263,0.847,-0.148,5.859,-7.202,3.906
-0.268,0.859,-0.147,2.686,-6.836,4.395
-0.270,0.890,-0.148,-0.916,-4.761,3.174
-0.275,0.926,-0.159,-3.540,-3.235,1.770
-0.276,0.943,-0.180,-4.761,-2.625,1.404
-0.273,0.953,-0.189,-5.737,-3.723,2.075
-0.282,0.952,-0.179,-6.470,-5.676,3.418
-0.288,0.934,-0.177,-4.700,-5.005,5.127
-0.291,0.909,-0.174,-1.892,-1.709,6.714
-0.287,0.889,-0.164,1.038,3.052,7.629
-0.287,0.885,-0.153,2.930,7.507,7.446
-0.289,0.908,-0.152,5.005,11.658,5.920
-0.297,0.936,-0.157,7.812,15.503,3.967
-0.281,0.938,-0.176,12.451,20.386,1.648
-0.272,0.926,-0.204,17.090,26.062,-1.038
-0.272,0.908,-0.245,21.484,31.128,-3.052
-0.274,0.898,-0.301,23.621,34.424,-4.700
-0.262,0.901,-0.408,22.461,35.278,-5.249
-0.289,0.883,-0.634,13.550,35.278,-4.639
-0.388,0.863,-0.877,-3.357,34.973,-4.517
-0.476,0.833,-0.865,-21.912,30.701,-6.042
-0.561,0.878,-0.660,-30.579,21.118,-6.287
-0.620,1.004,-0.396,-29.846,14.221,-6.653
-0.679,1.145,-0.205,-24.231,12.634,-7.629
-0.774,1.200,-0.129,-20.264,15.869,-9.644
-0.767,1.167,-0.170,-20.264,22.766,-14.038
-0.668,1.117,-0.214,-20.874,25.391,-14.526
-0.520,1.041,-0.249,-12.329,21.729,-8.728
-0.394,0.969,-0.265,4.517,16.541,-0.549
-0.293,0.902,-0.293,15.137,11.719,6.958
-0.251,0.850,-0.294,13.306,9.155,9.521
-0.240,0.870,-0.277,4.517,10.254,6.226
-0.253,0.890,-0.221,0.000,16.602,1.404
-0.259,0.920,-0.168,1.221,23.987,-2.625
-0.286,0.947,-0.144,5.798,28.320,-3.906
-0.337,0.970,-0.154,7.690,28.625,-1.892
-0.384,0.981,-0.175,6.165,29.663,2.258
-0.413,0.974,-0.190,2.197,31.982,7.507
-0.427,0.963,-0.202,-4.028,32.776,12.878
-0.419,0.927,-0.217,-8.240,32.227,17.151
-0.406,0.887,-0.236,-9.827,30.396,19.592
-0.379,0.850,-0.241,-9.216,27.039,20.020
-0.359,0.809,-0.243,-5.554,22.034,19.226
-0.351,0.777,-0.246,-1.770,16.479,17.639
-0.341,0.751,-0.233,2.808,13.123,15.015
-0.332,0.717,-0.198,9.644,10.925,11.780
-0.335,0.693,-0.171,16.968,7.690,9.094
-0.342,0.677,-0.152,23.682,4.456,6.897
-0.352,0.666,-0.144,27.954,1.770,5.493
-0.363,0.668,-0.152,27.039,-0.488,5.005
-0.373,0.689,-0.164,20.752,-1.404,5.920
-0.371,0.702,-0.155,12.268,-0.916,7.141
-0.365,0.713,-0.147,4.028,0.793,7.996
-0.364,0.713,-0.147,-1.343,2.991,8.850
-0.366,0.716,-0.146,-3.418,7.385,9.155
-0.361,0.706,-0.157,-2.380,13.977,7.690
-0.358,0.708,-0.163,-0.549,22.278,4.395
-0.354,0.738,-0.136,1.465,30.762,0.000
-0.340,0.765,-0.083,6.897,36.316,-3.479
-0.335,0.789,-0.066,14.832,34.973,-5.737
-0.434,0.793,-0.157,23.926,30.396,-7.385
-0.561,0.851,-0.222,27.954,26.306,-9.460
-0.596,0.889,-0.379,23.621,32.471,-14.038
-0.592,0.967,-0.406,5.005,37.903,-20.569
-0.535,0.993,-0.409,-29.541,35.278,-21.851
-0.526,0.994,-0.383,-55.176,27.100,-13.611
-0.437,1.055,-0.380,-52.979,16.724,-0.916
-0.286,1.128,-0.487,-47.241,15.320,10.193
-0.197,1.100,-0.645,-43.518,21.851,18.005
-0.123,1.086,-0.685,-38.574,33.081,18.250
-0.115,1.106,-0.580,-32.715,42.114,16.174
-0.169,1.096,-0.484,-12.756,53.162,15.015
-0.234,1.024,-0.395,16.479,63.843,12.146
-0.277,0.961,-0.308,43.884,68.115,8.789
-0.298,0.948,-0.220,57.495,61.890,6.348
-0.368,0.961,-0.178,54.199,39.612,3.662
-0.412,0.997,-0.131,44.128,16.541,0.916
-0.398,1.010,-0.125,31.311,2.319,-0.549
-0.360,1.002,-0.185,20.630,-2.747,-1.953
-0.322,0.990,-0.232,12.512,-5.005,-4.211
-0.276,0.991,-0.246,9.644,-8.911,-6.470
-0.245,1.000,-0.280,10.010,-13.489,-8.179
-0.230,1.005,-0.324,11.108,-15.747,-9.399
-0.235,0.998,-0.338,11.963,-16.724,-10.376
-0.253,0.988,-0.317,12.817,-17.273,-11.047
-0.279,0.986,-0.287,14.893,-17.029,-10.803
-0.307,0.987,-0.259,19.592,-15.808,-10.010
-0.323,0.988,-0.238,26.733,-13.611,-8.606
-0.497,1.302,-0.925,-79.407,-24.597,7.385
-0.384,1.102,-0.876,-139.648,-42.053,8.789
-0.244,1.123,-0.870,-154.663,-50.476,13.306
-0.139,0.966,-0.812,-109.802,-34.546,35.706
-0.191,0.998,-0.616,-71.289,-40.894,44.678
-0.239,1.133,-0.400,-44.067,-49.255,43.823
-0.203,1.192,-0.243,-9.766,-49.988,42.175
-0.082,1.144,-0.111,25.452,-44.495,36.621
-0.047,1.099,-0.043,63.110,-34.729,28.870
-0.301,0.957,-0.355,95.764,-20.020,17.944
0.177,1.090,0.106,110.962,47.058,-14.587
-0.119,1.082,-0.058,111.084,52.795,-23.376
-0.194,1.052,-0.262,110.413,28.076,-4.150
-0.246,1.055,-0.277,100.220,33.630,-4.883
-0.272,1.041,-0.274,78.186,25.391,-3.906
-0.307,1.012,-0.308,52.917,11.230,-0.366
-0.295,0.962,-0.334,36.560,1.343,2.991
-0.247,0.921,-0.363,33.508,-5.859,5.066
-0.179,0.899,-0.383,33.081,-16.052,6.836
-0.117,0.902,-0.375,29.907,-27.283,7.385
-0.065,0.915,-0.345,25.269,-33.142,7.629
-0.037,0.917,-0.317,24.048,-33.447,8.240
-0.033,0.924,-0.294,26.062,-30.457,8.728
-0.080,0.929,-0.266,29.480,-28.076,9.155
-0.141,0.935,-0.254,33.875,-25.269,8.728
-0.180,0.944,-0.260,36.133,-24.353,7.507
-0.181,0.965,-0.280,33.508,-27.222,6.409
-0.178,0.988,-0.317,30.273,-32.593,7.263
-0.142,0.976,-0.339,31.433,-36.316,10.132
-0.091,0.977,-0.325,33.569,-40.405,13.489
-0.060,0.959,-0.299,38.635,-45.959,16.357
-0.037,0.937,-0.281,45.776,-50.171,17.639
-0.008,0.934,-0.274,49.744,-51.575,17.578
-0.012,0.936,-0.269,51.575,-52.124,17.273
-0.004,0.928,-0.251,54.260,-50.415,17.273
-0.004,0.901,-0.241,57.495,-48.401,17.822
-0.014,0.876,-0.250,60.181,-47.607,18.311
-0.017,0.853,-0.250,63.538,-45.532,19.470
-0.019,0.824,-0.250,67.505,-45.532,20.752
-0.024,0.809,-0.272,70.190,-46.631,22.156
-0.033,0.809,-0.320,69.763,-46.387,23.193
-0.047,0.809,-0.370,65.002,-45.776,21.790
-0.067,0.815,-0.364,55.725,-47.546,19.531
-0.094,0.815,-0.363,44.495,-51.147,18.066
-0.115,0.850,-0.426,35.278,-56.580,17.517
-0.140,0.871,-0.579,31.250,-62.439,16.052
-0.204,0.861,-0.751,28.076,-64.148,13.306
-0.302,0.841,-0.781,17.273,-67.932,10.254
-0.405,0.832,-0.715,-1.709,-77.942,6.775
-0.505,0.865,-0.579,-22.339,-87.585,4.700
-0.589,0.918,-0.415,-34.973,-91.309,5.554
-0.664,0.956,-0.260,-34.119,-91.980,8.057
-0.707,0.987,-0.113,-21.362,-92.896,9.094
-0.627,0.995,-0.014,2.625,-91.797,7.812
-0.422,1.016,0.035,29.907,-89.050,5.676
-0.182,1.074,-0.040,54.077,-88.379,5.493
-0.050,1.146,-0.165,68.604,-93.201,8.118
0.014,1.191,-0.271,68.298,-95.947,12.573
0.046,1.239,-0.360,53.284,-86.426,17.456
0.014,1.259,-0.432,28.809,-69.641,20.508
-0.051,1.258,-0.456,0.183,-51.453,22.827
-0.133,1.242,-0.417,-23.315,-36.865,23.804
-0.215,1.200,-0.385,-33.203,-28.198,24.231
-0.289,1.165,-0.378,-27.588,-25.452,26.001
-0.350,1.127,-0.366,-8.850,-27.710,29.419
-0.405,1.079,-0.345,14.648,-34.241,33.569
-0.434,1.039,-0.335,34.546,-43.884,37.537
-0.420,1.005,-0.346,45.837,-54.688,40.100
-0.371,0.976,-0.349,49.377,-67.078,41.809
-0.305,0.933,-0.370,50.720,-80.139,43.213
-0.225,0.890,-0.405,50.781,-88.745,44.006
-0.159,0.865,-0.428,48.584,-92.468,44.739
-0.139,0.849,-0.420,46.631,-92.224,44.922
-0.157,0.843,-0.394,44.128,-89.722,44.067
-0.195,0.825,-0.382,42.236,-83.252,42.419
-0.219,0.788,-0.375,40.771,-71.472,40.161
-0.217,0.754,-0.364,39.185,-57.861,38.147
-0.212,0.733,-0.344,36.316,-48.035,36.926
-0.216,0.720,-0.311,32.471,-40.955,35.889
-0.218,0.719,-0.279,28.381,-35.095,34.363
-0.222,0.740,-0.255,23.987,-30.518,33.813
-0.216,0.754,-0.248,20.508,-28.381,33.752
-0.213,0.764,-0.231,17.090,-29.663,33.813
-0.204,0.762,-0.209,14.099,-31.311,32.898
-0.197,0.750,-0.189,11.963,-32.104,31.006
-0.185,0.741,-0.170,11.292,-30.396,28.809
-0.164,0.731,-0.154,13.000,-27.100,25.940
-0.152,0.726,-0.146,16.663,-25.208,23.010
-0.160,0.735,-0.147,22.888,-23.865,20.752
-0.172,0.722,-0.188,31.982,-20.874,18.616
-0.198,0.724,-0.227,41.565,-16.357,16.907
-0.230,0.734,-0.220,48.340,-11.230,15.015
-0.263,0.746,-0.180,48.950,-9.399,14.099
-0.266,0.755,-0.124,44.922,-11.414,13.489
-0.246,0.791,-0.057,40.100,-18.372,13.977
-0.247,0.830,-0.039,39.490,-26.611,13.672
-0.304,0.890,-0.069,43.152,-32.898,10.803
-0.357,0.975,-0.107,41.260,-31.189,5.432
-0.400,1.080,-0.155,27.283,-21.851,-0.488
-0.354,1.222,-0.325,-7.202,-19.165,-3.357
-0.294,1.303,-0.535,-60.486,-28.687,0.671
-0.239,1.310,-0.668,-108.276,-46.265,12.939
-0.177,1.253,-0.689,-130.554,-59.387,28.870
-0.107,1.208,-0.683,-127.686,-58.594,38.818
-0.113,1.112,-0.711,-90.088,-48.523,41.199
-0.152,1.001,-0.685,-30.151,-35.034,38.391
-0.170,0.930,-0.614,20.020,-22.278,35.583
-0.215,0.894,-0.557,54.504,-15.137,35.828
-0.265,0.881,-0.478,74.890,-11.780,36.377
-0.329,0.895,-0.370,81.421,-13.000,34.607
-0.389,0.928,-0.265,73.792,-18.555,30.396
-0.432,0.962,-0.174,56.030,-28.198,24.231
-0.436,0.982,-0.107,35.278,-37.903,17.944
-0.412,0.989,-0.094,21.179,-43.762,12.512
-0.394,0.977,-0.130,16.052,-47.852,8.789
-0.344,0.958,-0.205,16.357,-49.805,5.127
-0.264,0.937,-0.297,15.442,-50.720,1.953
-0.193,0.930,-0.352,11.414,-52.429,0.427
-0.161,0.937,-0.356,7.751,-52.856,0.366
-0.351,1.260,-0.870,-143.372,-58.289,0.977
-0.335,1.038,-0.742,-143.860,-71.716,19.043
-0.266,0.937,-0.641,-85.754,-63.354,23.743
-0.237,0.857,-0.536,-15.137,-43.030,21.851
-0.205,0.819,-0.379,45.715,-18.494,19.287
-0.150,0.789,-0.250,89.355,-3.357,17.334
-0.117,0.719,-0.166,119.141,2.563,15.625
-0.062,0.679,-0.103,131.653,9.033,14.526
-0.001,0.715,-0.059,123.596,10.864,13.367
0.033,0.756,-0.083,108.032,11.292,8.423
0.014,0.818,-0.146,84.351,7.446,6.226
-0.035,0.881,-0.226,54.138,-0.366,8.362
-0.158,0.975,-0.256,20.691,-7.751,9.399
-0.253,1.023,-0.244,-4.211,-10.254,6.470
-0.276,0.985,-0.213,-20.447,-9.033,4.761
-0.324,0.975,-0.190,-38.696,-13.855,4.761
-0.348,0.980,-0.186,-49.805,-22.217,5.249
-0.309,0.943,-0.221,-44.617,-28.748,9.766
-0.218,0.906,-0.309,-31.128,-32.166,15.564
